OrderID,OrderLine,OrderDate,ProductID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,Revenue,COGS,ShippingCost,VariableSalesCost,TotalCost,Profit,CustomerSegment,SalesChannel
SO-202601-023416,1,2026-01-14,1032,4,123.17,0.0557,492.67,27.46,465.21,295.02,7.80,25.59,328.40,136.81,Mid-Market,Online
SO-202601-023417,1,2026-01-06,1025,4,34.96,0.0837,139.83,11.71,128.12,78.50,6.86,9.99,95.36,32.77,Enterprise,Direct Sales
SO-202601-023418,1,2026-01-24,1045,1,39.54,0.0274,39.54,1.08,38.46,18.87,5.10,2.12,26.08,12.38,Small Business,Online
SO-202601-023418,2,2026-01-24,1026,2,27.44,0.0386,54.89,2.12,52.77,29.63,6.40,2.90,38.94,13.83,Small Business,Online
SO-202601-023419,1,2026-01-04,1034,1,162.16,0.0606,162.16,9.83,152.33,100.15,5.70,10.97,116.82,35.51,Mid-Market,Direct Sales
SO-202601-023420,1,2026-01-06,1030,4,29.64,0.0446,118.58,5.29,113.29,61.20,7.80,6.23,75.23,38.06,Mid-Market,Online
SO-202601-023420,2,2026-01-06,1016,1,225.13,0.0569,225.13,12.81,212.33,144.68,24.50,11.68,180.86,31.47,Mid-Market,Online
SO-202601-023421,1,2026-01-09,1010,2,672.58,0.0529,1345.16,71.11,1274.05,976.86,9.90,91.73,1078.49,195.56,Mid-Market,Direct Sales
SO-202601-023422,1,2026-01-16,1050,5,17.70,0.0496,88.51,4.39,84.12,35.72,7.50,4.63,47.85,36.27,Mid-Market,Online
SO-202601-023423,1,2026-01-22,1022,1,165.29,0.0442,165.29,7.30,157.99,100.69,18.38,10.27,129.34,28.66,Small Business,Partner
SO-202601-023424,1,2026-01-09,1034,4,161.04,0.0535,644.18,34.48,609.70,397.40,7.80,43.90,449.10,160.60,Mid-Market,Direct Sales
SO-202601-023425,1,2026-01-01,1049,3,102.21,0.0544,306.64,16.69,289.96,167.49,4.72,18.85,191.06,98.89,Small Business,Partner
SO-202601-023426,1,2026-01-03,1040,3,80.98,0.0386,242.95,9.37,233.58,130.07,4.72,15.18,149.97,83.60,Small Business,Partner
SO-202601-023427,1,2026-01-28,1038,5,49.64,0.0743,248.22,18.45,229.77,126.24,6.60,14.02,146.86,82.91,Enterprise,Online
SO-202601-023428,1,2026-01-27,1023,1,132.84,0.0495,132.84,6.57,126.27,78.05,24.50,6.94,109.49,16.78,Mid-Market,Online
SO-202601-023429,1,2026-01-18,1005,2,341.22,0.0465,682.43,31.76,650.67,470.29,9.90,46.85,527.03,123.63,Small Business,Direct Sales
SO-202601-023430,1,2026-01-20,1035,10,22.37,0.0475,223.72,10.63,213.08,111.25,12.00,15.34,138.59,74.49,Mid-Market,Direct Sales
SO-202601-023431,1,2026-01-07,1019,2,151.28,0.0734,302.56,22.22,280.34,190.74,24.64,17.10,232.48,47.86,Enterprise,Online
SO-202601-023432,1,2026-01-15,1002,1,1029.91,0.0269,1029.91,27.71,1002.20,780.04,8.70,55.12,843.87,158.33,Small Business,Online
SO-202601-023433,1,2026-01-02,1040,1,80.70,0.0304,80.70,2.45,78.25,43.30,5.10,5.63,54.04,24.21,Small Business,Direct Sales
SO-202601-023434,1,2026-01-09,1029,3,75.10,0.0835,225.29,18.82,206.47,142.86,6.25,12.59,161.71,44.77,Enterprise,Online
SO-202601-023435,1,2026-01-30,1027,8,90.38,0.0374,723.04,27.03,696.01,480.77,10.60,50.11,541.48,154.53,Small Business,Direct Sales
SO-202601-023436,1,2026-01-04,1008,4,618.76,0.0257,2475.03,63.60,2411.43,1841.48,12.30,132.63,1986.41,425.02,Small Business,Online
SO-202601-023437,1,2026-01-24,1046,5,132.38,0.0665,661.88,44.04,617.84,411.88,6.60,37.69,456.17,161.67,Enterprise,Online
SO-202601-023438,1,2026-01-31,1045,3,39.63,0.0756,118.90,8.99,109.91,55.95,4.72,7.14,67.82,42.09,Mid-Market,Partner
SO-202601-023439,1,2026-01-16,1038,1,50.03,0.0379,50.03,1.89,48.14,25.32,5.10,2.65,33.07,15.07,Small Business,Online
SO-202601-023439,2,2026-01-16,1008,1,614.18,0.0348,614.18,21.39,592.79,454.63,8.70,32.60,495.94,96.85,Small Business,Online
SO-202601-023440,1,2026-01-26,1027,10,92.05,0.0859,920.48,79.03,841.45,597.52,10.56,51.33,659.41,182.04,Enterprise,Online
SO-202601-023441,1,2026-01-24,1041,2,70.00,0.0557,140.00,7.80,132.20,72.18,5.70,9.52,87.40,44.81,Mid-Market,Direct Sales
SO-202601-023442,1,2026-01-21,1042,2,154.54,0.0748,309.07,23.12,285.95,181.34,5.02,22.30,208.66,77.29,Enterprise,Direct Sales
SO-202601-023442,2,2026-01-21,1039,1,92.07,0.0784,92.07,7.21,84.85,49.98,4.49,6.62,61.09,23.77,Enterprise,Direct Sales
SO-202601-023443,1,2026-01-26,1037,10,43.29,0.0326,432.88,14.10,418.78,231.68,12.00,23.03,266.72,152.06,Small Business,Online
SO-202601-023444,1,2026-01-12,1032,10,120.91,0.0991,1209.05,119.76,1089.29,732.89,7.92,77.34,818.15,271.14,Enterprise,Partner
SO-202601-023445,1,2026-01-19,1026,4,27.51,0.0488,110.02,5.37,104.65,58.59,7.80,5.76,72.15,32.50,Mid-Market,Online
SO-202601-023446,1,2026-01-03,1045,2,39.67,0.0388,79.34,3.08,76.26,37.48,5.70,5.49,48.67,27.59,Small Business,Direct Sales
SO-202601-023447,1,2026-01-02,1005,2,335.72,0.0611,671.43,41.02,630.41,464.42,9.90,34.67,508.99,121.42,Mid-Market,Online
SO-202601-023448,1,2026-01-16,1033,5,40.00,0.0310,200.01,6.20,193.80,104.15,8.50,10.66,123.31,70.49,Small Business,Online
SO-202601-023448,2,2026-01-16,1004,3,1839.81,0.0388,5519.42,214.16,5305.26,4383.69,11.10,291.79,4686.58,618.68,Small Business,Online
SO-202601-023449,1,2026-01-30,1028,10,258.27,0.0655,2582.66,169.29,2413.37,1786.25,9.00,156.87,1952.12,461.26,Mid-Market,Partner
SO-202601-023450,1,2026-01-21,1026,5,27.64,0.0516,138.20,7.12,131.07,73.93,8.50,7.21,89.64,41.43,Mid-Market,Online
SO-202601-023451,1,2026-01-09,1008,1,619.12,0.0231,619.12,14.29,604.83,458.28,8.70,33.27,500.25,104.58,Small Business,Online
SO-202601-023452,1,2026-01-03,1040,1,81.68,0.0538,81.68,4.40,77.28,42.70,5.10,4.25,52.05,25.24,Mid-Market,Online
SO-202601-023452,2,2026-01-03,1032,1,121.93,0.0551,121.93,6.72,115.20,73.12,5.70,6.34,85.15,30.05,Mid-Market,Online
SO-202601-023453,1,2026-01-05,1033,4,40.35,0.0400,161.41,6.45,154.96,83.74,5.85,10.07,99.66,55.29,Small Business,Partner
SO-202601-023454,1,2026-01-28,1015,1,442.04,0.0440,442.04,19.44,422.60,300.48,24.50,23.24,348.22,74.37,Mid-Market,Online
SO-202601-023455,1,2026-01-20,1009,1,922.22,0.0686,922.22,63.29,858.93,719.54,8.70,61.84,790.08,68.85,Mid-Market,Direct Sales
SO-202601-023456,1,2026-01-25,1005,1,337.97,0.0344,337.97,11.64,326.33,232.60,8.70,17.95,259.25,67.08,Small Business,Online
SO-202601-023456,2,2026-01-25,1001,2,1347.00,0.0287,2694.00,77.28,2616.71,2059.70,9.90,143.92,2213.51,403.20,Small Business,Online
SO-202601-023457,1,2026-01-17,1049,3,101.84,0.0632,305.51,19.31,286.20,168.87,6.30,20.61,195.78,90.43,Mid-Market,Direct Sales
SO-202601-023458,1,2026-01-01,1005,1,338.80,0.0286,338.80,9.69,329.11,235.67,8.70,18.10,262.47,66.64,Small Business,Online
SO-202601-023459,1,2026-01-06,1005,2,336.31,0.0417,672.62,28.07,644.55,467.26,9.90,35.45,512.61,131.94,Mid-Market,Online
SO-202601-023460,1,2026-01-31,1043,2,60.30,0.0880,120.61,10.62,109.99,58.15,5.02,8.58,71.75,38.24,Enterprise,Direct Sales
SO-202601-023461,1,2026-01-25,1047,1,80.95,0.0627,80.95,5.08,75.87,46.28,3.82,4.93,55.04,20.83,Mid-Market,Partner
SO-202601-023462,1,2026-01-31,1050,1,17.71,0.0539,17.71,0.95,16.76,7.11,5.10,1.21,13.42,3.34,Mid-Market,Direct Sales
SO-202601-023462,2,2026-01-31,1025,4,34.49,0.0596,137.94,8.23,129.71,78.24,7.80,9.34,95.38,34.34,Mid-Market,Direct Sales
SO-202601-023463,1,2026-01-02,1036,2,32.12,0.0498,64.24,3.20,61.04,32.68,6.40,4.40,43.47,17.57,Mid-Market,Direct Sales
SO-202601-023464,1,2026-01-01,1016,1,222.92,0.0427,222.92,9.53,213.40,143.33,24.50,11.74,179.57,33.83,Mid-Market,Online
SO-202601-023465,1,2026-01-25,1005,1,340.25,0.0285,340.25,9.70,330.55,232.91,8.70,18.18,259.79,70.76,Small Business,Online
SO-202601-023465,2,2026-01-25,1010,2,668.29,0.0376,1336.59,50.22,1286.36,973.83,9.90,70.75,1054.48,231.88,Small Business,Online
SO-202601-023466,1,2026-01-16,1045,4,39.82,0.0590,159.26,9.40,149.87,74.95,6.90,10.79,92.64,57.23,Mid-Market,Direct Sales
SO-202601-023466,2,2026-01-16,1016,1,225.58,0.0685,225.58,15.46,210.12,144.76,24.50,15.13,184.39,25.73,Mid-Market,Direct Sales
SO-202601-023467,1,2026-01-19,1010,1,673.00,0.0473,673.00,31.83,641.17,487.26,8.70,46.16,542.12,99.05,Small Business,Direct Sales
SO-202601-023468,1,2026-01-30,1004,3,1855.32,0.0360,5565.95,200.33,5365.62,4401.98,11.10,386.32,4799.40,566.22,Small Business,Direct Sales
SO-202601-023468,2,2026-01-30,1026,1,28.00,0.0415,28.00,1.16,26.84,14.65,5.70,1.93,22.29,4.55,Small Business,Direct Sales
SO-202601-023469,1,2026-01-26,1017,1,981.33,0.0905,981.33,88.81,892.52,712.02,21.56,69.62,803.20,89.32,Enterprise,Direct Sales
SO-202601-023470,1,2026-01-21,1027,8,90.24,0.0680,721.88,49.08,672.80,478.57,10.60,48.44,537.62,135.19,Mid-Market,Direct Sales
SO-202601-023470,2,2026-01-21,1010,2,669.17,0.0591,1338.33,79.05,1259.29,978.70,9.90,90.67,1079.27,180.02,Mid-Market,Direct Sales
SO-202601-023471,1,2026-01-25,1005,1,334.86,0.0742,334.86,24.85,310.01,233.44,6.52,20.15,260.11,49.90,Mid-Market,Partner
SO-202601-023471,2,2026-01-25,1002,3,1015.37,0.0670,3046.12,204.19,2841.93,2345.04,8.32,184.73,2538.09,303.83,Mid-Market,Partner
SO-202601-023472,1,2026-01-29,1025,3,34.73,0.0599,104.20,6.24,97.96,58.82,7.10,5.39,71.30,26.65,Mid-Market,Online
SO-202601-023473,1,2026-01-07,1026,1,27.49,0.0680,27.49,1.87,25.62,14.76,5.70,1.84,22.30,3.32,Mid-Market,Direct Sales
SO-202601-023474,1,2026-01-11,1030,3,29.85,0.0830,89.56,7.43,82.13,45.49,6.25,5.01,56.75,25.39,Enterprise,Online
SO-202601-023475,1,2026-01-07,1027,1,92.76,0.0328,92.76,3.05,89.72,60.05,5.70,6.46,72.21,17.51,Small Business,Direct Sales
SO-202601-023476,1,2026-01-16,1038,1,49.82,0.0508,49.82,2.53,47.28,25.28,5.10,2.60,32.98,14.31,Mid-Market,Online
SO-202601-023476,2,2026-01-16,1016,1,226.06,0.0482,226.06,10.90,215.17,143.28,24.50,11.83,179.61,35.55,Mid-Market,Online
SO-202601-023476,3,2026-01-16,1008,1,619.13,0.0492,619.13,30.49,588.65,455.49,8.70,32.38,496.56,92.08,Mid-Market,Online
SO-202601-023477,1,2026-01-11,1034,2,163.64,0.0598,327.27,19.59,307.69,199.60,6.40,22.15,228.15,79.53,Mid-Market,Direct Sales
SO-202601-023478,1,2026-01-20,1037,3,43.78,0.0343,131.35,4.51,126.85,69.31,7.10,6.98,83.39,43.46,Small Business,Online
SO-202601-023479,1,2026-01-28,1047,1,80.37,0.0722,80.37,5.80,74.57,46.54,4.49,5.82,56.85,17.72,Enterprise,Direct Sales
SO-202601-023480,1,2026-01-17,1042,1,151.25,0.0378,151.25,5.72,145.53,89.80,5.10,8.00,102.91,42.63,Small Business,Online
SO-202601-023481,1,2026-01-31,1049,1,101.73,0.0232,101.73,2.36,99.37,55.54,5.10,5.47,66.11,33.26,Small Business,Online
SO-202601-023482,1,2026-01-08,1009,1,914.57,0.0313,914.57,28.66,885.91,723.51,8.70,48.73,780.93,104.98,Small Business,Online
SO-202601-023482,2,2026-01-08,1002,4,1016.71,0.0254,4066.83,103.29,3963.54,3130.19,12.30,217.99,3360.48,603.05,Small Business,Online
SO-202601-023483,1,2026-01-05,1016,2,224.81,0.0614,449.63,27.62,422.00,289.58,28.00,30.38,347.97,74.03,Mid-Market,Direct Sales
SO-202601-023483,2,2026-01-05,1040,1,81.00,0.0654,81.00,5.30,75.71,43.06,5.10,5.45,53.61,22.10,Mid-Market,Direct Sales
SO-202601-023484,1,2026-01-19,1003,2,876.73,0.0849,1753.45,148.85,1604.60,1319.14,8.71,97.88,1425.73,178.87,Enterprise,Online
SO-202601-023485,1,2026-01-22,1037,1,42.77,0.0305,42.77,1.31,41.47,23.44,5.70,2.28,31.42,10.05,Small Business,Online
SO-202601-023486,1,2026-01-31,1039,2,92.73,0.0861,185.46,15.97,169.49,100.07,3.76,12.03,115.87,53.63,Enterprise,Partner
SO-202601-023487,1,2026-01-10,1025,3,35.02,0.0276,105.06,2.90,102.16,59.10,7.10,7.36,73.55,28.61,Small Business,Direct Sales
SO-202601-023488,1,2026-01-14,1045,5,40.13,0.0843,200.65,16.92,183.73,93.79,4.95,13.05,111.78,71.95,Enterprise,Partner
SO-202601-023488,2,2026-01-14,1031,4,141.64,0.0822,566.57,46.57,520.01,360.36,5.15,36.92,402.43,117.58,Enterprise,Partner
SO-202601-023489,1,2026-01-02,1045,1,40.31,0.0510,40.31,2.06,38.26,18.66,5.10,2.75,26.51,11.74,Mid-Market,Direct Sales
SO-202601-023490,1,2026-01-19,1039,3,91.63,0.0708,274.88,19.47,255.41,151.10,5.54,15.58,172.23,83.18,Enterprise,Online
SO-202601-023491,1,2026-01-24,1013,1,652.70,0.0350,652.70,22.87,629.83,456.09,24.50,45.35,525.93,103.90,Small Business,Direct Sales
SO-202601-023492,1,2026-01-29,1049,2,101.00,0.0418,201.99,8.44,193.55,112.09,5.70,10.65,128.44,65.11,Small Business,Online
SO-202601-023493,1,2026-01-04,1032,2,121.81,0.0613,243.61,14.92,228.69,148.10,6.40,12.58,167.08,61.61,Mid-Market,Online
SO-202601-023493,2,2026-01-04,1022,2,161.17,0.0575,322.35,18.52,303.82,201.18,28.00,16.71,245.89,57.94,Mid-Market,Online
SO-202601-023494,1,2026-01-20,1003,1,871.31,0.0913,871.31,79.58,791.73,653.25,7.66,61.76,722.66,69.07,Enterprise,Direct Sales
SO-202601-023495,1,2026-01-17,1027,8,92.59,0.0612,740.75,45.31,695.45,479.07,10.60,50.07,539.74,155.71,Mid-Market,Direct Sales
SO-202601-023495,2,2026-01-17,1043,2,60.11,0.0483,120.23,5.80,114.43,57.67,5.70,8.24,71.61,42.82,Mid-Market,Direct Sales
SO-202601-023496,1,2026-01-30,1001,1,1352.22,0.0779,1352.22,105.37,1246.85,1033.80,7.66,76.06,1117.52,129.34,Enterprise,Online
SO-202601-023497,1,2026-01-18,1002,1,1032.94,0.0462,1032.94,47.69,985.25,789.95,8.70,70.94,869.58,115.66,Small Business,Direct Sales
SO-202601-023497,2,2026-01-18,1007,2,571.13,0.0456,1142.27,52.07,1090.20,807.93,9.90,78.49,896.32,193.88,Small Business,Direct Sales
SO-202601-023498,1,2026-01-16,1025,4,34.79,0.0530,139.14,7.38,131.76,77.78,7.80,9.49,95.07,36.69,Mid-Market,Direct Sales
SO-202601-023498,2,2026-01-16,1030,5,29.90,0.0622,149.50,9.30,140.20,75.37,8.50,10.09,93.96,46.24,Mid-Market,Direct Sales
SO-202601-023498,3,2026-01-16,1028,8,252.74,0.0634,2021.92,128.19,1893.73,1407.54,10.60,136.35,1554.49,339.24,Mid-Market,Direct Sales
SO-202601-023499,1,2026-01-07,1043,5,61.36,0.0321,306.79,9.84,296.95,144.00,7.50,21.38,172.88,124.07,Small Business,Direct Sales
SO-202601-023499,2,2026-01-07,1033,3,39.98,0.0440,119.95,5.28,114.67,62.94,7.10,8.26,78.29,36.38,Small Business,Direct Sales
SO-202601-023500,1,2026-01-27,1040,2,81.99,0.0971,163.98,15.92,148.05,85.90,3.76,10.51,100.17,47.88,Enterprise,Partner
SO-202601-023500,2,2026-01-27,1043,3,59.96,0.0963,179.87,17.31,162.56,86.42,4.16,11.54,102.12,60.44,Enterprise,Partner
SO-202601-023501,1,2026-01-12,1037,5,43.34,0.0412,216.70,8.93,207.77,116.65,8.50,14.96,140.11,67.66,Small Business,Direct Sales
SO-202601-023501,2,2026-01-12,1042,1,151.76,0.0465,151.76,7.06,144.71,89.81,5.10,10.42,105.33,39.38,Small Business,Direct Sales
SO-202601-023501,3,2026-01-12,1044,1,19.25,0.0414,19.25,0.80,18.46,8.41,5.10,1.33,14.83,3.62,Small Business,Direct Sales
SO-202601-023502,1,2026-01-31,1037,4,42.93,0.0224,171.73,3.84,167.89,93.65,7.80,9.23,110.68,57.21,Small Business,Online
SO-202601-023503,1,2026-01-09,1036,8,31.88,0.0356,255.01,9.08,245.93,130.88,10.60,13.53,155.00,90.93,Small Business,Online
SO-202601-023504,1,2026-01-01,1001,2,1330.70,0.0493,2661.40,131.33,2530.08,2053.45,9.90,139.15,2202.51,327.57,Mid-Market,Online
SO-202601-023505,1,2026-01-25,1035,8,22.56,0.0638,180.49,11.52,168.97,88.03,7.95,10.98,106.96,62.01,Mid-Market,Partner
SO-202601-023505,2,2026-01-25,1046,1,134.44,0.0736,134.44,9.89,124.54,82.33,3.82,8.10,94.25,30.30,Mid-Market,Partner
SO-202601-023505,3,2026-01-25,1029,3,75.63,0.0636,226.88,14.42,212.46,142.06,5.32,13.81,161.19,51.26,Mid-Market,Partner
SO-202601-023506,1,2026-01-04,1030,4,29.74,0.0363,118.94,4.32,114.63,60.50,7.80,6.30,74.60,40.02,Small Business,Online
SO-202601-023507,1,2026-01-10,1033,1,40.18,0.0334,40.18,1.34,38.84,20.72,5.70,2.14,28.56,10.29,Small Business,Online
SO-202601-023508,1,2026-01-30,1011,2,1137.86,0.0858,2275.72,195.20,2080.53,1707.90,8.71,162.28,1878.90,201.63,Enterprise,Direct Sales
SO-202601-023509,1,2026-01-24,1032,2,121.26,0.0390,242.52,9.47,233.05,146.63,6.40,12.82,165.85,67.20,Small Business,Online
SO-202601-023510,1,2026-01-22,1034,10,162.81,0.0293,1628.15,47.74,1580.41,995.90,12.00,86.92,1094.82,485.59,Small Business,Online
SO-202601-023511,1,2026-01-18,1005,3,342.78,0.0239,1028.33,24.61,1003.71,697.91,11.10,55.20,764.22,239.50,Small Business,Online
SO-202601-023512,1,2026-01-23,1040,1,81.80,0.0664,81.80,5.43,76.37,43.09,3.82,4.96,51.88,24.50,Mid-Market,Partner
SO-202601-023513,1,2026-01-28,1034,8,162.20,0.0428,1297.56,55.56,1242.01,803.19,10.60,89.42,903.22,338.79,Small Business,Direct Sales
SO-202601-023514,1,2026-01-23,1002,1,1028.44,0.0384,1028.44,39.52,988.92,779.73,8.70,54.39,842.82,146.10,Small Business,Online
SO-202601-023515,1,2026-01-31,1042,1,153.14,0.0665,153.14,10.18,142.96,89.82,4.49,8.72,103.03,39.93,Enterprise,Online
SO-202601-023516,1,2026-01-13,1027,4,92.33,0.0730,369.34,26.98,342.36,237.78,5.85,22.25,265.89,76.47,Mid-Market,Partner
SO-202601-023517,1,2026-01-27,1030,1,30.03,0.0459,30.03,1.38,28.65,15.26,5.70,1.58,22.54,6.11,Mid-Market,Online
SO-202601-023518,1,2026-01-27,1021,2,1135.80,0.0419,2271.60,95.13,2176.46,1674.11,28.00,156.71,1858.82,317.64,Small Business,Direct Sales
SO-202601-023518,2,2026-01-27,1038,2,50.25,0.0484,100.50,4.86,95.64,50.11,5.70,6.89,62.70,32.95,Small Business,Direct Sales
SO-202601-023519,1,2026-01-31,1001,2,1318.12,0.0850,2636.24,224.19,2412.05,2072.69,8.71,147.13,2228.54,183.51,Enterprise,Online
SO-202601-023520,1,2026-01-24,1004,1,1828.07,0.0387,1828.07,70.75,1757.32,1464.55,8.70,126.53,1599.78,157.54,Small Business,Direct Sales
SO-202601-023520,2,2026-01-24,1048,1,35.44,0.0385,35.44,1.37,34.07,15.98,5.10,2.45,23.53,10.54,Small Business,Direct Sales
SO-202601-023521,1,2026-01-18,1027,4,90.86,0.0302,363.44,10.98,352.46,236.85,7.80,19.39,264.04,88.42,Small Business,Online
SO-202601-023521,2,2026-01-18,1009,1,912.00,0.0353,912.00,32.18,879.82,730.48,8.70,48.39,787.57,92.25,Small Business,Online
SO-202601-023521,3,2026-01-18,1031,4,144.03,0.0408,576.11,23.53,552.57,361.70,7.80,30.39,399.89,152.68,Small Business,Online
SO-202601-023522,1,2026-01-24,1010,3,657.17,0.0395,1971.51,77.79,1893.72,1462.41,11.10,104.15,1577.67,316.06,Small Business,Online
SO-202601-023523,1,2026-01-01,1011,1,1131.17,0.0579,1131.17,65.49,1065.68,849.93,8.70,58.61,917.24,148.44,Mid-Market,Online
SO-202601-023523,2,2026-01-01,1036,3,31.84,0.0416,95.52,3.97,91.55,48.79,7.10,5.04,60.92,30.63,Mid-Market,Online
SO-202601-023524,1,2026-01-01,1033,10,40.28,0.0665,402.76,26.78,375.98,208.32,12.00,27.07,247.39,128.59,Mid-Market,Direct Sales
SO-202601-023525,1,2026-01-06,1022,3,165.52,0.0579,496.55,28.77,467.77,301.70,31.50,33.68,366.88,100.90,Mid-Market,Direct Sales
SO-202601-023525,2,2026-01-06,1045,3,40.08,0.0545,120.24,6.55,113.69,56.43,6.30,8.19,70.91,42.77,Mid-Market,Direct Sales
SO-202601-023526,1,2026-01-24,1022,1,161.90,0.0436,161.90,7.06,154.84,99.20,24.50,8.52,132.21,22.63,Mid-Market,Online
SO-202601-023527,1,2026-01-02,1049,4,101.30,0.0219,405.20,8.88,396.32,225.50,6.90,21.80,254.20,142.12,Small Business,Online
SO-202601-023528,1,2026-01-21,1038,2,49.97,0.0668,99.94,6.67,93.27,50.32,5.02,5.69,61.03,32.24,Enterprise,Online
SO-202601-023529,1,2026-01-23,1037,4,42.68,0.0525,170.71,8.96,161.75,93.04,5.85,10.51,109.40,52.35,Small Business,Partner
SO-202601-023530,1,2026-01-02,1032,8,121.41,0.0300,971.29,29.09,942.20,589.19,10.60,51.82,651.61,290.59,Small Business,Online
SO-202601-023531,1,2026-01-06,1044,1,19.44,0.0600,19.44,1.17,18.28,8.38,3.82,1.19,13.39,4.88,Mid-Market,Partner
SO-202601-023532,1,2026-01-14,1030,1,30.05,0.0255,30.05,0.77,29.29,15.14,5.70,1.61,22.45,6.84,Small Business,Online
SO-202601-023533,1,2026-01-09,1001,1,1348.60,0.0351,1348.60,47.32,1301.28,1037.99,6.52,84.58,1129.10,172.18,Small Business,Partner
SO-202601-023533,2,2026-01-09,1026,10,27.90,0.0493,278.97,13.76,265.20,147.96,9.00,17.24,174.20,91.00,Small Business,Partner
SO-202601-023534,1,2026-01-23,1020,1,340.69,0.0619,340.69,21.08,319.61,223.49,24.50,17.58,265.57,54.04,Mid-Market,Online
SO-202601-023534,2,2026-01-23,1047,2,80.03,0.0539,160.06,8.63,151.42,91.99,5.70,8.33,106.02,45.40,Mid-Market,Online
SO-202601-023535,1,2026-01-06,1032,5,123.32,0.0320,616.59,19.75,596.83,369.42,8.50,32.83,410.74,186.09,Small Business,Online
SO-202601-023536,1,2026-01-24,1038,3,50.11,0.0344,150.33,5.17,145.15,75.42,6.30,10.45,92.17,52.99,Small Business,Direct Sales
SO-202601-023536,2,2026-01-24,1030,8,29.57,0.0374,236.58,8.84,227.73,120.50,10.60,16.40,147.50,80.23,Small Business,Direct Sales
SO-202601-023536,3,2026-01-24,1013,1,646.34,0.0275,646.34,17.79,628.54,455.77,24.50,45.26,525.52,103.02,Small Business,Direct Sales
SO-202601-023537,1,2026-01-21,1033,1,39.89,0.0461,39.89,1.84,38.06,20.81,5.70,2.09,28.60,9.45,Mid-Market,Online
SO-202601-023538,1,2026-01-06,1036,8,31.82,0.0802,254.58,20.41,234.16,130.44,9.33,14.28,154.06,80.11,Enterprise,Online
SO-202601-023539,1,2026-01-10,1001,1,1315.64,0.0296,1315.64,39.01,1276.64,1032.32,8.70,70.22,1111.23,165.41,Small Business,Online
SO-202601-023539,2,2026-01-10,1005,1,335.97,0.0416,335.97,13.97,322.00,234.79,8.70,17.71,261.20,60.81,Small Business,Online
SO-202601-023540,1,2026-01-27,1043,1,59.88,0.0810,59.88,4.85,55.03,28.92,3.37,3.91,36.19,18.84,Enterprise,Partner
SO-202601-023540,2,2026-01-27,1032,3,122.12,0.0977,366.35,35.79,330.56,221.61,4.69,23.47,249.76,80.79,Enterprise,Partner
SO-202601-023541,1,2026-01-27,1001,1,1347.44,0.0424,1347.44,57.11,1290.33,1038.79,6.52,83.87,1129.18,161.14,Small Business,Partner
SO-202601-023541,2,2026-01-27,1024,1,122.84,0.0463,122.84,5.69,117.15,69.71,18.38,7.61,95.70,21.45,Small Business,Partner
SO-202601-023542,1,2026-01-18,1025,3,35.30,0.0506,105.90,5.36,100.55,58.69,7.10,7.24,73.03,27.51,Mid-Market,Direct Sales
SO-202601-023543,1,2026-01-11,1005,2,335.79,0.0442,671.58,29.69,641.89,466.65,9.90,46.22,522.76,119.13,Small Business,Direct Sales
SO-202601-023544,1,2026-01-30,1033,3,40.66,0.0552,121.98,6.74,115.24,61.95,7.10,6.34,75.39,39.85,Mid-Market,Online
SO-202601-023544,2,2026-01-30,1038,3,50.31,0.0609,150.94,9.20,141.74,75.48,6.30,7.80,89.58,52.16,Mid-Market,Online
SO-202601-023545,1,2026-01-05,1049,2,100.54,0.0736,201.08,14.80,186.28,111.19,5.02,14.53,130.74,55.54,Enterprise,Direct Sales
SO-202601-023545,2,2026-01-05,1041,1,70.00,0.0784,70.00,5.49,64.51,35.88,4.49,5.03,45.40,19.12,Enterprise,Direct Sales
SO-202601-023546,1,2026-01-29,1032,5,123.23,0.0859,616.15,52.92,563.22,369.24,7.48,34.36,411.07,152.15,Enterprise,Online
SO-202601-023547,1,2026-01-13,1011,1,1121.15,0.0481,1121.15,53.88,1067.27,854.22,8.70,58.70,921.62,145.64,Mid-Market,Online
SO-202601-023548,1,2026-01-28,1044,2,19.51,0.0875,39.01,3.41,35.60,16.57,3.76,2.53,22.86,12.74,Enterprise,Partner
SO-202601-023548,2,2026-01-28,1036,10,31.77,0.0838,317.70,26.61,291.09,163.39,7.92,20.67,191.98,99.11,Enterprise,Partner
SO-202601-023549,1,2026-01-04,1048,1,34.95,0.0552,34.95,1.93,33.03,15.88,5.10,2.38,23.36,9.67,Mid-Market,Direct Sales
